source_portal,source_url,slug,name,brand,currency,price_low_eur,price_high_eur,overall_rating,power,control,ball_output,maneuverability,sweet_spot,total,feel_es,shape_es,weight_raw
padelzoom,https://padelzoom.es/bullpadel-hack-04-comfort-2026/,bullpadel-hack-04-comfort-2026,Bullpadel Hack 04 Comfort 2026,Bullpadel,EUR,198.9,,8.4,8.5,8.0,9.0,8.5,8.0,8.4,Medio-Blando,Diamante,360-370 gramos
padelzoom,https://padelzoom.es/bullpadel-icon-2026-juan-martin-diaz/,bullpadel-icon-2026-juan-martin-diaz,Bullpadel Icon 2026 Juan Martin Diaz,Bullpadel,EUR,222.9,,8.5,9.0,9.0,8.5,8.0,8.0,8.5,Medio,Diamante,370-375 gramos
padelzoom,https://padelzoom.es/bullpadel-indiga-ctr-2026/,bullpadel-indiga-ctr-2026,Bullpadel Indiga CTR 2026,Bullpadel,EUR,71.9,,7.1,6.0,7.5,8.0,7.0,7.0,7.1,Medio-Blando,Redonda,360-370 gramos
padelzoom,https://padelzoom.es/bullpadel-indiga-pwr-2026/,bullpadel-indiga-pwr-2026,Bullpadel Indiga PWR 2026,Bullpadel,EUR,71.9,,6.9,7.0,7.0,8.0,6.0,6.5,6.9,Medio-Blando,Diamante,360-370 gramos
padelzoom,https://padelzoom.es/bullpadel-indiga-woman-2026/,bullpadel-indiga-woman-2026,Bullpadel Indiga Woman 2026,Bullpadel,EUR,71.9,,7.1,5.0,7.5,8.5,7.5,7.0,7.1,Medio-Blando,Redonda,350-360 gramos
padelzoom,https://padelzoom.es/bullpadel-neuron-02-edge-2026/,bullpadel-neuron-02-edge-2026,Bullpadel Neuron 02 Edge 2026,Bullpadel,EUR,242.0,,8.5,8.5,9.5,7.0,8.5,9.0,8.5,Medio-Duro,Diamante,365-375 gramos
padelzoom,https://padelzoom.es/bullpadel-pearl-bea-gonzalez-2026/,bullpadel-pearl-bea-gonzalez-2026,Bullpadel Pearl Bea Gonzalez 2026,Bullpadel,EUR,219.96,,8.3,8.5,7.5,8.5,8.5,8.5,8.3,Medio-Blando,Diamante,355-365 gramos
padelzoom,https://padelzoom.es/bullpadel-vertex-05-comfort-2026/,bullpadel-vertex-05-comfort-2026,Bullpadel Vertex 05 Comfort 2026,Bullpadel,EUR,,,8.0,7.0,7.0,9.5,8.0,8.5,8.0,Medio-Blando,Diamante,360-370 gramos
padelzoom,https://padelzoom.es/bullpadel-vertex-05-woman-2026-delfi-brea/,bullpadel-vertex-05-woman-2026-delfi-brea,Bullpadel Vertex 05 Woman 2026 Delfi Brea,Bullpadel,EUR,219.96,,8.3,7.5,7.5,9.5,8.5,8.5,8.3,Medio-Blando,Diamante,350-360 gramos
padelzoom,https://padelzoom.es/bullpadel-xplo-2026-martin-di-nenno/,bullpadel-xplo-2026-martin-di-nenno,Bullpadel Xplo 2026 Martin Di Nenno,Bullpadel,EUR,232.95,,8.6,9.5,9.0,8.0,8.0,8.5,8.6,Medio-Duro,Diamante,365-375 gramos
padelzoom,https://padelzoom.es/bullpadel-xplo-comfort-2026/,bullpadel-xplo-comfort-2026,Bullpadel Xplo Comfort 2026,Bullpadel,EUR,189.9,,8.5,8.0,8.5,9.0,8.0,9.0,8.5,Medio-Blando,Diamante,360-370 gramos
padelzoom,https://padelzoom.es/head-extreme-evo-2026/,head-extreme-evo-2026,Head Extreme EVO 2026,Head,EUR,63.99,,6.8,6.0,7.0,7.0,7.0,7.0,6.8,Medio,Redonda,360 gramos
padelzoom,https://padelzoom.es/head-extreme-motion-2026/,head-extreme-motion-2026,Head Extreme Motion 2026,Head,EUR,164.95,,8.5,8.5,9.5,8.0,8.5,8.0,8.5,Medio-Duro,Diamante,360 gramos
padelzoom,https://padelzoom.es/head-extreme-team-2026/,head-extreme-team-2026,Head Extreme Team 2026,Head,EUR,117.9,,8.5,8.5,9.5,8.5,8.0,8.0,8.5,Medio,Diamante,365 gramos
padelzoom,https://padelzoom.es/nox-at10-genius-attack-12k-alum-xtrem-2026/,nox-at10-genius-attack-12k-alum-xtrem-2026,Nox AT10 Genius Attack 12K Alum Xtrem 2026,Nox,EUR,278.9,,8.5,10.0,9.0,7.5,8.0,8.0,8.5,Medio-Duro,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/nox-at10-genius-attack-18k-alum-2026/,nox-at10-genius-attack-18k-alum-2026,Nox AT10 Genius Attack 18K Alum 2026,Nox,EUR,278.9,,8.6,9.5,9.0,8.5,8.0,8.0,8.6,Medio,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/nox-ea10-ventus-attack-12k-xtrem-2026/,nox-ea10-ventus-attack-12k-xtrem-2026,Nox EA10 Ventus Attack 12K Xtrem 2026,Nox,EUR,209.95,,8.3,9.5,9.0,7.0,8.0,8.0,8.3,Medio-Duro,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/nox-equation-hard-advanced-2026/,nox-equation-hard-advanced-2026,Nox Equation Hard Advanced 2026,Nox,EUR,93.74,,7.8,6.5,8.0,8.5,8.0,8.0,7.8,Medio-Duro,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/nox-equation-soft-advanced-2026/,nox-equation-soft-advanced-2026,Nox Equation Soft Advanced 2026,Nox,EUR,97.95,,7.9,6.0,8.0,8.5,9.0,8.0,7.9,Medio-Blando,Redonda,350-365 gramos
padelzoom,https://padelzoom.es/nox-ventus-hybrid-12k-lite-2026/,nox-ventus-hybrid-12k-lite-2026,Nox Ventus Hybrid 12K Lite 2026,Nox,EUR,227.5,,8.5,8.0,8.5,8.0,9.5,8.5,8.5,Medio,Redonda,355-365 gramos
padelzoom,https://padelzoom.es/nox-vk10-ventus-control-12k-2026-aranzazu-osoro/,nox-vk10-ventus-control-12k-2026-aranzazu-osoro,Nox VK10 Ventus Control 12K 2026 Aranzazu Osoro,Nox,EUR,227.5,,8.5,7.5,9.0,8.5,9.0,8.5,8.5,Medio-Duro,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/nox-x-hero-blue-2026/,nox-x-hero-blue-2026,Nox X-Hero Blue 2026,Nox,EUR,54.99,,6.4,5.0,7.0,7.0,6.5,6.5,6.4,Medio-Blando,Redonda,350-360 gramos
padelzoom,https://padelzoom.es/nox-x-hero-red-2026/,nox-x-hero-red-2026,Nox X-Hero Red 2026,Nox,EUR,54.99,,6.4,5.0,7.0,7.0,6.5,6.5,6.4,Medio-Blando,Redonda,350-360 gramos
padelzoom,https://padelzoom.es/nox-x-hero-white-2026/,nox-x-hero-white-2026,Nox X-Hero White 2026,Nox,EUR,54.99,,6.4,5.0,7.0,7.0,6.5,6.5,6.4,Medio-Blando,Redonda,350-360 gramos
padelzoom,https://padelzoom.es/nox-x-zero-blue-2026/,nox-x-zero-blue-2026,Nox X-Zero Blue 2026,Nox,EUR,52.95,,6.4,5.0,7.0,7.0,6.5,6.5,6.4,Medio-Blando,Redonda,350-360 gramos
padelzoom,https://padelzoom.es/nox-x-zero-red-2026/,nox-x-zero-red-2026,Nox X-Zero Red 2026,Nox,EUR,52.95,,6.4,5.0,7.0,7.0,6.5,6.5,6.4,Medio-Blando,Redonda,350-360 gramos
padelzoom,https://padelzoom.es/star-vie-arkos-2026/,star-vie-arkos-2026,Star Vie Arkos 2026,Star Vie,EUR,97.95,,6.7,5.5,7.0,7.0,7.0,7.0,6.7,Blando,Redonda,350-365 gramos
padelzoom,https://padelzoom.es/star-vie-astrum-2026-plus/,star-vie-astrum-2026-plus,Star Vie Astrum 2026 Plus,Star Vie,EUR,192.99,,8.5,8.0,8.0,9.0,8.0,9.5,8.5,Medio,Lágrima,350-365 gramos
padelzoom,https://padelzoom.es/star-vie-drax-2026-plus/,star-vie-drax-2026-plus,Star Vie Drax 2026 Plus,Star Vie,EUR,173.95,,8.5,8.5,8.5,9.0,8.0,8.5,8.5,Medio,Redonda,350-365 gramos
padelzoom,https://padelzoom.es/star-vie-kenta-2026-plus/,star-vie-kenta-2026-plus,Star Vie Kenta 2026 Plus,Star Vie,EUR,170.99,,8.2,6.5,7.0,9.5,9.0,9.0,8.2,Medio-Blando,Redonda,350-365 gramos
padelzoom,https://padelzoom.es/star-vie-nyra-2026/,star-vie-nyra-2026,Star Vie Nyra 2026,Star Vie,EUR,97.95,,6.7,5.0,6.5,7.0,8.0,7.0,6.7,Blando,Redonda,340-355 gramos
padelzoom,https://padelzoom.es/star-vie-raptor-2026-plus/,star-vie-raptor-2026-plus,Star Vie Raptor 2026 Plus,Star Vie,EUR,203.99,,8.6,8.0,9.0,9.0,8.0,9.0,8.6,Medio,Redonda,350-365 gramos
padelzoom,https://padelzoom.es/star-vie-triton-balance-2026-plus/,star-vie-triton-balance-2026-plus,Star Vie Triton Balance 2026 Plus,Star Vie,EUR,188.95,,8.4,9.0,9.0,8.5,7.5,8.0,8.4,Medio-Duro,Diamante,350-365 gramos
padelzoom,https://padelzoom.es/star-vie-triton-power-2026-plus/,star-vie-triton-power-2026-plus,Star Vie Triton Power 2026 Plus,Star Vie,EUR,188.95,,8.5,10.0,9.5,7.5,7.5,8.0,8.5,Duro,Diamante,350-365 gramos
padelzoom,https://padelzoom.es/vibora-black-mamba-evo-pro-black-2026/,vibora-black-mamba-evo-pro-black-2026,Vibora Black Mamba EVO Pro Black 2026,Vibora,EUR,209.95,,8.2,7.0,7.5,8.5,9.0,9.0,8.2,Medio-Blando,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/vibora-black-mamba-evo-pro-white-2026/,vibora-black-mamba-evo-pro-white-2026,Vibora Black Mamba EVO Pro White 2026,Vibora,EUR,223.95,,8.2,7.0,7.5,8.5,9.0,9.0,8.2,Medio-Blando,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/vibora-titan-black-15k-twill-2026/,vibora-titan-black-15k-twill-2026,Vibora Titan Black 15K Twill 2026,Vibora,EUR,323.9,,8.6,9.5,8.5,8.5,8.0,8.5,8.6,Medio,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/vibora-titan-black-3k-2026/,vibora-titan-black-3k-2026,Vibora Titan Black 3K 2026,Vibora,EUR,319.95,,8.6,9.5,9.0,8.0,8.0,8.5,8.6,Medio-Duro,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/star-vie-polaris-2026/,star-vie-polaris-2026,Star Vie Polaris 2026,Star Vie,EUR,117.95,,6.4,6.0,6.0,7.0,6.5,6.5,6.4,Blando,Lágrima,350-365 gramos
padelzoom,https://padelzoom.es/vibora-black-mamba-radical-12k-3-0-2026/,vibora-black-mamba-radical-12k-3-0-2026,Vibora Black Mamba Radical 12K 3.0 2026,Vibora,EUR,289.95,,8.5,8.0,8.5,8.5,8.5,9.0,8.5,Medio,Lágrima,360-375 gramos
padelzoom,https://padelzoom.es/vibora-yarara-radical-12k-3-0-2026/,vibora-yarara-radical-12k-3-0-2026,Vibora Yarara Radical 12K 3.0 2026,Vibora,EUR,291.95,,8.5,8.5,8.5,8.0,8.5,9.0,8.5,Medio,Lágrima,360-375 gramos
padelzoom,https://padelzoom.es/vibora-black-mamba-pro-2-0-2026/,vibora-black-mamba-pro-2-0-2026,Vibora Black Mamba Pro 2.0 2026,Vibora,EUR,299.0,,8.6,8.0,8.5,8.0,9.5,9.0,8.6,Medio,Lágrima,360-375 gramos
padelzoom,https://padelzoom.es/vibora-yarara-pro-white-2-0-2026/,vibora-yarara-pro-white-2-0-2026,Vibora Yarara Pro White 2.0 2026,Vibora,EUR,289.95,,8.5,8.5,8.5,7.5,9.0,9.0,8.5,Medio,Lágrima,360-375 gramos
padelzoom,https://padelzoom.es/bullpadel-elite-woman-2026-gemma-triay/,bullpadel-elite-woman-2026-gemma-triay,Bullpadel Elite Woman 2026 Gemma Triay,Bullpadel,EUR,214.9,,8.5,8.0,8.0,9.5,8.5,8.5,8.5,Medio-Blando,Lágrima,350-360 gramos
padelzoom,https://padelzoom.es/bullpadel-vertex-05-geo-2026-pablo-cardona/,bullpadel-vertex-05-geo-2026-pablo-cardona,Bullpadel Vertex 05 GEO 2026 Pablo Cardona,Bullpadel,EUR,269.9,,8.6,9.0,9.0,7.5,8.5,9.0,8.6,Medio-Duro,Diamante,365-375 gramos
padelzoom,https://padelzoom.es/nox-at10-pro-cup-soft-2026/,nox-at10-pro-cup-soft-2026,Nox AT10 Pro Cup Soft 2026,Nox,EUR,144.95,,8.0,7.5,7.5,9.0,8.0,8.0,8.0,Medio-Blando,Lágrima,360-375 gramos
padelzoom,https://padelzoom.es/bullpadel-wonder-2026-claudia-fernandez/,bullpadel-wonder-2026-claudia-fernandez,Bullpadel Wonder 2026 Claudia Fernandez,Bullpadel,EUR,214.9,,8.3,7.0,8.0,9.0,9.0,8.5,8.3,Medio-Blando,Lágrima,350-360 gramos
padelzoom,https://padelzoom.es/bullpadel-vertex-05-hybrid-2026/,bullpadel-vertex-05-hybrid-2026,Bullpadel Vertex 05 Hybrid 2026,Bullpadel,EUR,242.0,,8.6,8.0,9.0,8.5,8.5,9.0,8.6,Medio,Lágrima,365-375 gramos
padelzoom,https://padelzoom.es/bullpadel-hack-04-hybrid-2026/,bullpadel-hack-04-hybrid-2026,Bullpadel Hack 04 Hybrid 2026,Bullpadel,EUR,233.9,,8.5,8.5,9.0,8.0,8.5,8.5,8.5,Medio-Duro,Lágrima,365-375 gramos
padelzoom,https://padelzoom.es/nox-ea10-ventus-hybrid-12k-xtrem-2026-edu-alonso/,nox-ea10-ventus-hybrid-12k-xtrem-2026-edu-alonso,Nox EA10 Ventus Hybrid 12K Xtrem 2026 Edu Alonso,Nox,EUR,225.0,,8.5,8.5,8.5,7.0,9.5,9.0,8.5,Medio-Duro,Lágrima,360-375 gramos
padelzoom,https://padelzoom.es/nox-at10-pro-cup-hard-2026/,nox-at10-pro-cup-hard-2026,Nox AT10 Pro Cup Hard 2026,Nox,EUR,142.9,,8.0,8.0,9.0,7.0,8.0,8.0,8.0,Medio-Duro,Lágrima,360-375 gramos
padelzoom,https://padelzoom.es/nox-at10-genius-12k-alum-xtrem-lite-2026/,nox-at10-genius-12k-alum-xtrem-lite-2026,Nox AT10 Genius 12K Alum Xtrem Lite 2026,Nox,EUR,271.9,,8.6,7.5,8.0,8.5,10.0,9.0,8.6,Medio-Blando,Lágrima,355-365 gramos
padelzoom,https://padelzoom.es/star-vie-black-titan-2026/,star-vie-black-titan-2026,Star Vie Black Titan 2026,Star Vie,EUR,198.95,,8.6,9.5,9.5,8.0,8.0,8.0,8.6,Duro,Lágrima,350-365 gramos
padelzoom,https://padelzoom.es/wilson-bela-ls-v3-2025/,wilson-bela-ls-v3-2025,Wilson Bela LS V3 2025,Wilson,EUR,169.5,,8.6,7.5,9.0,8.5,9.0,9.0,8.6,Medio,Diamante,355 gramos
padelzoom,https://padelzoom.es/wilson-bela-pro-v3-2025/,wilson-bela-pro-v3-2025,Wilson Bela Pro V3 2025,Wilson,EUR,209.5,,8.7,9.0,9.0,8.0,8.5,9.0,8.7,Medio-Duro,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/wilson-bela-v3-2025/,wilson-bela-v3-2025,Wilson Bela V3 2025,Wilson,EUR,179.95,,8.6,8.0,9.0,8.5,8.5,9.0,8.6,Medio,Diamante,365-375 gramos
padelzoom,https://padelzoom.es/head-speed-pro-x-2025/,head-speed-pro-x-2025,Head Speed Pro X 2025,Head,EUR,169.9,,8.7,9.0,9.5,8.5,8.0,8.5,8.7,Medio-Duro,Lágrima,360-370 gramos
padelzoom,https://padelzoom.es/siux-diablo-elite-6-2026/,siux-diablo-elite-6-2026,Siux Diablo Elite 6 2026,Siux,EUR,189.0,,8.4,7.5,8.0,9.5,8.5,8.5,8.4,Medio-Blando,Lágrima,355-375 gramos
padelzoom,https://padelzoom.es/siux-valkiria-elite-2-2026/,siux-valkiria-elite-2-2026,Siux Valkiria Elite 2 2026,Siux,EUR,224.5,,8.5,7.0,8.0,10.0,8.5,9.0,8.5,Medio-Blando,Lágrima,340-360 gramos
padelzoom,https://padelzoom.es/siux-valkiria-pro-2026/,siux-valkiria-pro-2026,Siux Valkiria Pro 2026,Siux,EUR,288.5,,8.6,8.0,8.5,9.0,8.5,9.0,8.6,Medio,Lágrima,340-360 gramos
padelzoom,https://padelzoom.es/siux-pegasus-pro-lava-orange-2026/,siux-pegasus-pro-lava-orange-2026,Siux Pegasus Pro Lava Orange 2026,Siux,EUR,245.0,,8.6,9.5,9.5,7.0,8.5,8.5,8.6,Duro,Lágrima,355-375 gramos
padelzoom,https://padelzoom.es/siux-pegasus-pro-storm-grey-2026/,siux-pegasus-pro-storm-grey-2026,Siux Pegasus Pro Storm Grey 2026,Siux,EUR,245.0,,8.6,9.5,9.5,7.0,8.5,8.5,8.6,Duro,Lágrima,355-375 gramos
padelzoom,https://padelzoom.es/siux-pegasus-elite-4-2026/,siux-pegasus-elite-4-2026,Siux Pegasus Elite 4 2026,Siux,EUR,194.9,,8.4,8.5,8.5,8.0,8.5,8.5,8.4,Medio-Duro,Lágrima,355-375 gramos
padelzoom,https://padelzoom.es/head-extreme-pro-2024/,head-extreme-pro-2024,Head Extreme Pro 2024,Head,EUR,149.9,199.0,8.7,10.0,9.5,8.0,8.0,8.0,8.7,Duro,Diamante,370 gramos
padelzoom,https://padelzoom.es/nox-at10-genius-18k-2024/,nox-at10-genius-18k-2024,Nox AT10 Genius 18K 2024,Nox,EUR,168.95,169.95,8.7,8.0,8.5,8.5,9.5,9.0,8.7,Medio,Lágrima,360-375 gramos
padelzoom,https://padelzoom.es/bullpadel-hack-03-2024/,bullpadel-hack-03-2024,Bullpadel Hack 03 2024,Bullpadel,EUR,156.9,169.95,8.7,10.0,9.5,8.0,8.0,8.0,8.7,Medio-Duro,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/bullpadel-vertex-04-2024/,bullpadel-vertex-04-2024,Bullpadel Vertex 04 2024,Bullpadel,EUR,159.49,159.9,8.7,8.5,9.0,8.5,8.5,9.0,8.7,Medio,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/alkemia-tenebris-2025/,alkemia-tenebris-2025,Alkemia Tenebris 2025,Alkemia,EUR,189.99,,8.6,9.5,9.0,7.5,8.5,8.5,8.6,Medio-Duro,Lágrima,345-375 gramos
padelzoom,https://padelzoom.es/oxdog-ultimate-match-2025/,oxdog-ultimate-match-2025,Oxdog Ultimate Match 2025,Oxdog,EUR,209.0,209.0,8.2,8.0,8.0,9.0,7.5,8.5,8.2,Medio-Blando,Diamante,355 gramos
padelzoom,https://padelzoom.es/babolat-technical-viper-juan-lebron-2024/,babolat-technical-viper-juan-lebron-2024,Babolat Technical Viper Juan Lebron 2024,Babolat,EUR,338.49,338.49,8.7,10.0,9.5,8.0,7.5,8.5,8.7,Duro,Diamante,355-375 gramos
padelzoom,https://padelzoom.es/vibora-titan-black-light-2026/,vibora-titan-black-light-2026,Vibora Titan Black Light 2026,Vibora,EUR,399.95,,8.5,8.0,8.0,9.0,9.5,8.0,8.5,Medio-Blando,Diamante,320-240 gramos
padelzoom,https://padelzoom.es/siux-electra-st4-pro-stupa-2025/,siux-electra-st4-pro-stupa-2025,Siux Electra ST4 Pro Stupa 2025,Siux,EUR,239.0,245.0,8.7,9.0,9.0,8.0,9.0,8.5,8.7,Medio-Duro,Lágrima,350-375 gramos
padelzoom,https://padelzoom.es/nox-ml10-ventus-control-3k-2026-miguel-lamperti/,nox-ml10-ventus-control-3k-2026-miguel-lamperti,Nox ML10 Ventus Control 3K 2026 Miguel Lamperti,Nox,EUR,238.0,,8.5,8.0,9.0,8.5,8.5,8.5,8.5,Medio,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/siux-diablo-pro-night-blue-2026/,siux-diablo-pro-night-blue-2026,Siux Diablo Pro Night Blue 2026,Siux,EUR,245.0,,8.6,8.5,8.5,9.0,8.5,8.5,8.6,Medio,Lágrima,355-375 gramos
padelzoom,https://padelzoom.es/bullpadel-neuron-02-2026-fede-chingotto/,bullpadel-neuron-02-2026-fede-chingotto,Bullpadel Neuron 02 2026 Fede Chingotto,Bullpadel,EUR,254.9,,8.6,8.0,9.5,8.0,8.5,9.0,8.6,Medio-Duro,Lágrima,365-375 gramos
padelzoom,https://padelzoom.es/alkemia-ignis-2025/,alkemia-ignis-2025,Alkemia Ignis 2025,Alkemia,EUR,189.99,,8.7,9.0,9.0,8.5,8.5,8.5,8.7,Medio,Lágrima,345-375 gramos
padelzoom,https://padelzoom.es/adidas-arrow-hit-2026/,adidas-arrow-hit-2026,Adidas Arrow Hit 2026,Adidas,EUR,399.9,,8.5,8.5,8.5,9.0,8.0,8.5,8.5,Medio,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/adidas-arrow-hit-carbon-2026/,adidas-arrow-hit-carbon-2026,Adidas Arrow Hit Carbon 2026,Adidas,EUR,199.9,,8.1,7.5,8.0,8.5,8.0,8.5,8.1,Medio,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/adidas-arrow-hit-carbon-ctrl-2026/,adidas-arrow-hit-carbon-ctrl-2026,Adidas Arrow Hit Carbon CTRL 2026,Adidas,EUR,199.9,,8.3,7.0,8.5,8.5,8.5,9.0,8.3,Medio,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/adidas-arrow-hit-ctrl-2026/,adidas-arrow-hit-ctrl-2026,Adidas Arrow Hit CTRL 2026,Adidas,EUR,399.9,,8.6,7.5,9.0,9.0,8.5,9.0,8.6,Medio,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/adidas-cross-it-carbon-2026/,adidas-cross-it-carbon-2026,Adidas Cross IT Carbon 2026,Adidas,EUR,213.83,,8.3,8.5,8.0,9.0,8.0,8.0,8.3,Medio,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/adidas-cross-it-carbon-ctrl-2026/,adidas-cross-it-carbon-ctrl-2026,Adidas Cross IT Carbon CTRL 2026,Adidas,EUR,237.95,,8.3,7.0,8.0,9.0,9.0,8.5,8.3,Medio,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/adidas-cross-it-ctrl-2026/,adidas-cross-it-ctrl-2026,Adidas Cross IT CTRL 2026,Adidas,EUR,297.95,,8.6,7.5,9.0,8.5,9.0,9.0,8.6,Medio-Duro,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/adidas-cross-it-light-2026-martita-ortega/,adidas-cross-it-light-2026-martita-ortega,Adidas Cross IT Light 2026 - Martita Ortega,Adidas,EUR,299.95,,8.5,6.0,8.5,9.5,9.5,9.0,8.5,Medio,Redonda,345-360 gramos
padelzoom,https://padelzoom.es/adidas-cross-it-team-ctrl-2026/,adidas-cross-it-team-ctrl-2026,Adidas Cross IT Team CTRL 2026,Adidas,EUR,152.95,,7.6,7.0,7.0,8.0,8.0,8.0,7.6,Medio-Blando,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/adidas-cross-it-team-light-2026/,adidas-cross-it-team-light-2026,Adidas Cross IT Team Light 2026,Adidas,EUR,159.9,,7.7,6.5,7.0,8.0,9.0,8.0,7.7,Medio-Blando,Redonda,345-360 gramos
padelzoom,https://padelzoom.es/adidas-drive-black-2026/,adidas-drive-black-2026,Adidas Drive Black 2026,Adidas,EUR,67.95,,6.0,6.0,6.0,5.5,7.0,5.5,6.0,Medio-Blando,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/adidas-drive-blue-2026/,adidas-drive-blue-2026,Adidas Drive Blue 2026,Adidas,EUR,67.95,,6.0,6.0,6.0,5.5,7.0,5.5,6.0,Medio-Blando,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/adidas-drive-light-2026/,adidas-drive-light-2026,Adidas Drive Light 2026,Adidas,EUR,67.95,,6.0,5.5,6.0,5.5,7.5,5.5,6.0,Medio-Blando,Redonda,345-360 gramos
padelzoom,https://padelzoom.es/adidas-match-black-2026/,adidas-match-black-2026,Adidas Match Black 2026,Adidas,EUR,63.95,,6.0,6.0,6.5,5.5,7.0,5.0,6.0,Medio-Blando,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/adidas-match-black-lime-2026/,adidas-match-black-lime-2026,Adidas Match Black Lime 2026,Adidas,EUR,63.95,,6.0,6.0,6.5,5.5,7.0,5.0,6.0,Medio-Blando,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/adidas-match-light-2026/,adidas-match-light-2026,Adidas Match Light 2026,Adidas,EUR,63.95,,6.0,6.0,6.5,5.5,7.0,5.0,6.0,Medio-Blando,Diamante,345-360 gramos
padelzoom,https://padelzoom.es/adidas-metalbone-carbon-2026/,adidas-metalbone-carbon-2026,Adidas Metalbone Carbon 2026,Adidas,EUR,204.9,,8.4,8.5,8.0,9.5,8.0,8.0,8.4,Medio-Blando,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/adidas-metalbone-carbon-ctrl-2026/,adidas-metalbone-carbon-ctrl-2026,Adidas Metalbone Carbon CTRL 2026,Adidas,EUR,204.9,,8.5,7.0,8.5,9.5,9.0,8.5,8.5,Medio-Blando,Redonda,360-375 gramos
padelzoom,https://padelzoom.es/adidas-metalbone-ctrl-2026/,adidas-metalbone-ctrl-2026,Adidas Metalbone CTRL 2026,Adidas,EUR,389.9,,8.6,8.0,8.5,9.5,8.0,9.0,8.6,Medio,Redonda,"345-360 gr +(0-11,2)"
padelzoom,https://padelzoom.es/adidas-metalbone-team-2026/,adidas-metalbone-team-2026,Adidas Metalbone Team 2026,Adidas,EUR,152.74,,8.1,8.0,8.0,8.5,8.0,8.0,8.1,Medio-Blando,Diamante,360-375 gramos
padelzoom,https://padelzoom.es/adidas-metalbone-team-light-2026/,adidas-metalbone-team-light-2026,Adidas Metalbone Team Light 2026,Adidas,EUR,152.74,,8.2,7.0,8.5,8.5,8.5,8.5,8.2,Medio-Blando,Redonda,345-360 gramos
padelzoom,https://padelzoom.es/babolat-veron-3-0-2026-juan-lebron/,babolat-veron-3-0-2026-juan-lebron,Babolat Veron 3.0 2026 Juan Lebron,Babolat,EUR,179.95,,8.4,9.0,8.5,8.5,7.5,8.5,8.4,Medio,Diamante,360 gramos
padelzoom,https://padelzoom.es/babolat-viper-soft-3-0-2026-juan-lebron/,babolat-viper-soft-3-0-2026-juan-lebron,Babolat Viper Soft 3.0 2026 Juan Lebron,Babolat,EUR,229.95,,8.5,9.5,8.5,8.5,7.5,8.5,8.5,Medio,Diamante,365 gramos
padelzoom,https://padelzoom.es/black-crown-piton-white-2026/,black-crown-piton-white-2026,Black Crown Piton White 2026,Black Crown,EUR,117.9,,8.3,8.0,8.5,8.0,8.5,8.5,8.3,Medio,Redonda,355-370 gramos
padelzoom,https://padelzoom.es/black-crown-piton-white-soft-2026/,black-crown-piton-white-soft-2026,Black Crown Piton White Soft 2026,Black Crown,EUR,99.9,,8.3,7.0,8.5,9.0,8.5,8.5,8.3,Medio-Blando,Redonda,355-370 gramos
padelzoom,https://padelzoom.es/bullpadel-ionic-control-2026/,bullpadel-ionic-control-2026,Bullpadel Ionic Control 2026,Bullpadel,EUR,143.5,,8.1,6.5,8.0,9.0,8.5,8.5,8.1,Medio-Blando,Redonda,365-375 gramos
padelzoom,https://padelzoom.es/bullpadel-ionic-power-2026/,bullpadel-ionic-power-2026,Bullpadel Ionic Power 2026,Bullpadel,EUR,143.5,,7.8,8.0,7.5,9.0,7.0,7.5,7.8,Medio-Blando,Diamante,365-375 gramos
padelzoom,https://padelzoom.es/lok-be-flow-gen-2-pink-green-2026/,lok-be-flow-gen-2-pink-green-2026,Lok Be Flow Gen 2 Pink-Green 2026,Lok,EUR,84.95,,7.1,5.5,6.0,9.0,7.5,7.5,7.1,Medio-Blando,Redonda,360-375 gramos
