source_portal,source_url,slug,name,brand,description,published_at,overall_rating,power,control,rebound,maneuverability,sweet_spot
padelful,https://www.padelful.com/en/rackets/bullpadel-vertex-05-comfort-2026,bullpadel-vertex-05-comfort-2026,Bullpadel Vertex 05 Comfort 2026,Bullpadel,,2025-10-27T11:12:23.822Z,8.0,6.8,7.1,9.4,8.1,8.4
padelful,https://www.padelful.com/en/rackets/bullpadel-vertex-05-geo-2026-pablo-cardona,bullpadel-vertex-05-geo-2026-pablo-cardona,Bullpadel Vertex 05 GEO 2026 Pablo Cardona,Bullpadel,,2025-10-27T11:33:55.033Z,8.6,8.9,9.1,7.4,8.4,9.2
padelful,https://www.padelful.com/en/rackets/bullpadel-vertex-05-hybrid-2026,bullpadel-vertex-05-hybrid-2026,Bullpadel Vertex 05 Hybrid 2026,Bullpadel,,2025-10-27T11:21:11.827Z,8.7,8.1,9.1,8.6,8.6,9.1
padelful,https://www.padelful.com/en/rackets/bullpadel-vertex-05-woman-2026-delfi-brea,bullpadel-vertex-05-woman-2026-delfi-brea,Bullpadel Vertex 05 Woman 2026 Delfi Brea,Bullpadel,,2025-10-27T11:18:27.726Z,8.3,7.5,7.5,9.7,8.3,8.7
padelful,https://www.padelful.com/en/rackets/bullpadel-vertex-05-woman-cloud-2026,bullpadel-vertex-05-woman-cloud-2026,Bullpadel Vertex 05 Woman Cloud 2026,Bullpadel,,2026-02-12T22:42:24.741Z,8.2,7.0,7.9,9.6,8.4,8.1
padelful,https://www.padelful.com/en/rackets/bullpadel-vertex-advance-2026,bullpadel-vertex-advance-2026,Bullpadel Vertex Advance 2026,Bullpadel,,2026-02-12T22:30:06.762Z,7.6,7.1,7.4,8.9,6.9,7.6
padelful,https://www.padelful.com/en/rackets/bullpadel-vertex-hybrid-04-2024,bullpadel-vertex-hybrid-04-2024,Bullpadel Vertex Hybrid 04 2024,Bullpadel,,2023-10-22T18:45:03.328Z,8.6,7.8,9.1,8.6,8.3,9.1
padelful,https://www.padelful.com/en/rackets/bullpadel-wonder-2026-claudia-fernandez,bullpadel-wonder-2026-claudia-fernandez,Bullpadel Wonder 2026 Claudia Fernandez,Bullpadel,,2025-10-27T11:17:34.775Z,8.3,6.9,8.0,8.9,9.0,8.5
padelful,https://www.padelful.com/en/rackets/bullpadel-xplo-2025-martin-di-nenno,bullpadel-xplo-2025-martin-di-nenno,Bullpadel XPLO 2025 Di Nenno,Bullpadel,,2024-10-02T08:14:56.982Z,8.8,9.7,9.0,8.1,8.1,8.9
padelful,https://www.padelful.com/en/rackets/bullpadel-xplo-2026-martin-di-nenno,bullpadel-xplo-2026-martin-di-nenno,Bullpadel Xplo 2026 Martin Di Nenno,Bullpadel,,2025-10-27T11:13:50.965Z,8.6,9.4,9.2,8.2,7.9,8.4
padelful,https://www.padelful.com/en/rackets/bullpadel-xplo-comfort-2025,bullpadel-xplo-comfort-2025,Bullpadel XPLO Comfort 2025,Bullpadel,,2024-10-02T05:34:50.767Z,8.4,7.9,8.3,9.0,7.8,8.9
padelful,https://www.padelful.com/en/rackets/bullpadel-xplo-comfort-2026,bullpadel-xplo-comfort-2026,Bullpadel Xplo Comfort 2026,Bullpadel,,2025-10-27T11:33:05.528Z,8.5,8.2,8.6,9.0,8.0,8.9
padelful,https://www.padelful.com/en/rackets/cork-padel-supreme-power,cork-padel-supreme-power,Cork Padel Supreme Power,Cork Padel,,2023-07-03T04:00:30.000Z,7.8,9.2,8.0,6.5,7.8,7.5
padelful,https://www.padelful.com/en/rackets/drop-shot-allegra-1-0,drop-shot-allegra-1-0,Drop Shot Allegra 1.0,Drop Shot,,2022-08-05T20:07:47.586Z,7.6,7.0,8.4,8.0,7.2,7.4
padelful,https://www.padelful.com/en/rackets/drop-shot-allegra-2-0,drop-shot-allegra-2-0,Drop Shot Allegra 2.0,Drop Shot,,2023-07-31T21:25:54.361Z,7.6,7.5,8.4,7.5,7.1,7.5
padelful,https://www.padelful.com/en/rackets/drop-shot-axion-attack-1-0-2025-jon-sanz,drop-shot-axion-attack-1-0-2025-jon-sanz,Drop Shot Axion Attack 1.0 2025 Jon Sanz,Drop Shot,,2025-05-19T19:07:07.663Z,8.5,9.1,8.5,7.8,8.9,8.1
padelful,https://www.padelful.com/en/rackets/drop-shot-axion-attack-1-5-jon-sanz-2025,drop-shot-axion-attack-1-5-jon-sanz-2025,Drop Shot Axion Attack 1.5 Jon Sanz 2025,Drop Shot,,2025-02-12T22:44:42.962Z,8.4,8.9,8.6,8.0,8.8,7.9
padelful,https://www.padelful.com/en/rackets/drop-shot-axion-attack-1-ltd-jon-sanz,drop-shot-axion-attack-1-ltd-jon-sanz,Drop Shot Axion Attack 1 LTD Jon Sanz,Drop Shot,,2025-02-12T22:45:26.278Z,8.5,8.9,8.4,8.0,9.2,8.1
padelful,https://www.padelful.com/en/rackets/drop-shot-axion-attack-2024,drop-shot-axion-attack-2024,Drop Shot Axion Attack 2024,Drop Shot,,2024-01-29T21:43:19.900Z,7.9,7.3,7.9,8.0,8.1,8.0
padelful,https://www.padelful.com/en/rackets/drop-shot-axion-comfort-2025,drop-shot-axion-comfort-2025,Drop Shot Axion Comfort 2025,Drop Shot,,2025-05-19T16:40:23.183Z,8.1,6.9,8.0,8.8,8.6,8.0
padelful,https://www.padelful.com/en/rackets/drop-shot-axion-control-1-0-2025,drop-shot-axion-control-1-0-2025,Drop Shot Axion Control 1.0 2025,Drop Shot,,2025-05-19T19:06:08.090Z,8.1,7.0,8.1,9.1,8.5,7.9
padelful,https://www.padelful.com/en/rackets/drop-shot-axion-control-2024,drop-shot-axion-control-2024,Drop Shot Axion Control 2024,Drop Shot,,2024-01-29T21:44:10.571Z,8.0,7.0,8.1,9.0,7.9,7.9
padelful,https://www.padelful.com/en/rackets/drop-shot-blitz-attack-2025,drop-shot-blitz-attack-2025,Drop Shot Blitz Attack 2025,Drop Shot,,2025-02-12T22:38:42.108Z,8.3,9.1,9.0,7.8,7.4,8.0
padelful,https://www.padelful.com/en/rackets/drop-shot-bronco,drop-shot-bronco,Drop Shot Bronco,Drop Shot,,2023-07-31T21:21:56.728Z,8.4,6.8,9.1,8.5,8.3,9.1
padelful,https://www.padelful.com/en/rackets/drop-shot-canyon-pro-1-0-2023,drop-shot-canyon-pro-1-0-2023,Drop Shot Canyon Pro 1.0 2023,Drop Shot,,2023-08-07T12:29:12.738Z,8.6,9.6,9.2,8.6,7.5,8.0
padelful,https://www.padelful.com/en/rackets/drop-shot-canyon-pro-2-0-2024,drop-shot-canyon-pro-2-0-2024,Drop Shot Canyon Pro 2.0 2024,Drop Shot,,2024-10-02T05:44:35.258Z,8.5,9.5,9.0,8.4,7.3,8.2
padelful,https://www.padelful.com/en/rackets/drop-shot-canyon-pro-attack-1-0-2025,drop-shot-canyon-pro-attack-1-0-2025,Drop Shot Canyon Pro Attack 1.0 2025,Drop Shot,,2025-05-19T16:51:28.455Z,8.4,9.5,8.9,8.3,7.4,8.1
padelful,https://www.padelful.com/en/rackets/drop-shot-canyon-pro-attack-1-5-pablo-lima-2025,drop-shot-canyon-pro-attack-1-5-pablo-lima-2025,Drop Shot Canyon Pro Attack 1.5 Pablo Lima 2025,Drop Shot,,2025-02-12T22:51:38.899Z,8.6,9.5,9.0,8.6,7.7,8.2
padelful,https://www.padelful.com/en/rackets/drop-shot-canyon-pro-attack-2024,drop-shot-canyon-pro-attack-2024,Drop Shot Canyon Pro Attack 2024,Drop Shot,,2024-01-29T21:45:31.519Z,8.6,9.7,9.1,8.6,7.6,8.0
padelful,https://www.padelful.com/en/rackets/drop-shot-canyon-pro-comfort-1-0-2025,drop-shot-canyon-pro-comfort-1-0-2025,Drop Shot Canyon Pro Comfort 1.0 2025,Drop Shot,,2025-05-19T16:40:04.574Z,7.9,6.9,7.5,9.3,7.6,8.1
padelful,https://www.padelful.com/en/rackets/drop-shot-canyon-pro-control-2024,drop-shot-canyon-pro-control-2024,Drop Shot Canyon Pro Control 2024,Drop Shot,,2024-03-04T21:42:25.158Z,7.9,8.5,8.0,8.6,7.1,7.2
padelful,https://www.padelful.com/en/rackets/drop-shot-canyon-pro-control-2025,drop-shot-canyon-pro-control-2025,Drop Shot Canyon Pro Control 2025,Drop Shot,,2025-05-19T19:19:37.118Z,8.5,6.9,9.1,8.1,9.2,9.1
padelful,https://www.padelful.com/en/rackets/drop-shot-canyon-pro,drop-shot-canyon-pro,Drop Shot Canyon Pro,Drop Shot,,2022-07-31T20:52:24.277Z,8.6,9.5,9.1,8.5,7.7,8.0
padelful,https://www.padelful.com/en/rackets/drop-shot-canyon-soft,drop-shot-canyon-soft,Drop Shot Canyon Soft,Drop Shot,,2022-08-04T19:19:55.095Z,8.5,8.7,8.6,9.5,7.5,8.0
padelful,https://www.padelful.com/en/rackets/drop-shot-conqueror-10-soft,drop-shot-conqueror-10-soft,Drop Shot Conqueror 10 Soft,Drop Shot,,2022-08-04T17:37:21.885Z,8.6,8.1,8.4,9.9,7.9,8.6
padelful,https://www.padelful.com/en/rackets/drop-shot-conqueror-10,drop-shot-conqueror-10,Drop Shot Conqueror 10,Drop Shot,,2022-07-31T21:02:30.961Z,8.5,9.5,8.8,7.5,8.1,8.5
padelful,https://www.padelful.com/en/rackets/drop-shot-conqueror-11-2023,drop-shot-conqueror-11-2023,Drop Shot Conqueror 11 2023,Drop Shot,,2023-08-04T19:33:35.224Z,8.6,9.6,9.7,7.3,8.1,8.3
padelful,https://www.padelful.com/en/rackets/drop-shot-conqueror-12-2024,drop-shot-conqueror-12-2024,Drop Shot Conqueror 12 2024,Drop Shot,,2024-10-02T05:38:28.837Z,8.7,9.2,9.3,8.2,8.2,8.7
padelful,https://www.padelful.com/en/rackets/drop-shot-conqueror-attack-1-0-2025,drop-shot-conqueror-attack-1-0-2025,Drop Shot Conqueror Attack 1.0 2025,Drop Shot,,2025-05-19T19:19:18.026Z,8.6,9.0,8.9,8.3,8.0,8.6
padelful,https://www.padelful.com/en/rackets/drop-shot-conqueror-attack-1-5-2025,drop-shot-conqueror-attack-1-5-2025,Drop Shot Conqueror Attack 1.5 2025,Drop Shot,,2025-02-12T22:29:28.209Z,8.6,9.2,8.8,8.5,7.8,8.7
padelful,https://www.padelful.com/en/rackets/drop-shot-conqueror-attack-2024,drop-shot-conqueror-attack-2024,Drop Shot Conqueror Attack 2024,Drop Shot,,2024-01-29T21:46:26.032Z,8.7,9.0,9.2,8.5,8.0,8.6
padelful,https://www.padelful.com/en/rackets/drop-shot-conqueror-comfort-1-0-2025,drop-shot-conqueror-comfort-1-0-2025,Drop Shot Conqueror Comfort 1.0 2025,Drop Shot,,2025-05-19T16:38:03.130Z,7.6,8.4,7.7,7.8,7.2,7.1
padelful,https://www.padelful.com/en/rackets/drop-shot-conqueror-control-2025,drop-shot-conqueror-control-2025,Drop Shot Conqueror Control 2025,Drop Shot,,2025-05-19T19:15:02.827Z,8.2,7.4,9.0,8.3,8.0,8.5
padelful,https://www.padelful.com/en/rackets/drop-shot-delta-2-0,drop-shot-delta-2-0,Drop Shot Delta 2.0,Drop Shot,,2022-08-07T11:03:06.600Z,8.1,6.4,8.9,8.9,7.9,8.3
padelful,https://www.padelful.com/en/rackets/drop-shot-delta-3-0,drop-shot-delta-3-0,Drop Shot Delta 3.0,Drop Shot,,2023-08-07T11:39:35.075Z,8.3,7.0,9.1,8.9,8.1,8.6
padelful,https://www.padelful.com/en/rackets/drop-shot-doppel,drop-shot-doppel,Drop Shot Doppel,Drop Shot,,2022-08-07T10:23:04.072Z,7.8,7.6,7.4,8.9,7.5,7.4
padelful,https://www.padelful.com/en/rackets/drop-shot-essence-1-0,drop-shot-essence-1-0,Drop Shot Essence 1.0,Drop Shot,,2022-07-31T20:17:19.821Z,8.1,9.1,8.6,8.0,7.4,7.4
padelful,https://www.padelful.com/en/rackets/drop-shot-essence-2-0,drop-shot-essence-2-0,Drop Shot Essence 2.0,Drop Shot,,2023-08-04T18:12:26.940Z,8.1,8.9,8.2,8.3,7.7,7.6
padelful,https://www.padelful.com/en/rackets/drop-shot-explorer-6-0,drop-shot-explorer-6-0,Drop Shot Explorer 6.0,Drop Shot,,2023-08-04T19:23:12.551Z,7.9,7.9,8.2,7.5,7.7,8.1
padelful,https://www.padelful.com/en/rackets/drop-shot-explorer-8-0-2025,drop-shot-explorer-8-0-2025,Drop Shot Explorer 8.0 2025,Drop Shot,,2025-05-19T16:49:34.650Z,7.5,8.3,7.6,8.0,6.9,6.9
padelful,https://www.padelful.com/en/rackets/drop-shot-explorer-pro-4-0,drop-shot-explorer-pro-4-0,Drop Shot Explorer Pro 4.0,Drop Shot,,2022-08-04T19:00:01.864Z,8.4,8.0,8.9,7.5,8.4,9.1
padelful,https://www.padelful.com/en/rackets/drop-shot-explorer-pro-5-0,drop-shot-explorer-pro-5-0,Drop Shot Explorer Pro 5.0,Drop Shot,,2023-07-31T20:44:20.356Z,8.1,8.1,7.6,8.5,8.0,8.4
padelful,https://www.padelful.com/en/rackets/drop-shot-explorer-pro-6-0-2024,drop-shot-explorer-pro-6-0-2024,Drop Shot Explorer Pro 6.0 2024,Drop Shot,,2024-03-04T21:40:41.216Z,8.0,8.5,8.7,7.1,7.5,8.0
padelful,https://www.padelful.com/en/rackets/drop-shot-explorer-pro-attack-1-0-2025-lucas-campagnolo,drop-shot-explorer-pro-attack-1-0-2025-lucas-campagnolo,Drop Shot Explorer Pro Attack 1.0 2025 Lucas Campagnolo,Drop Shot,,2025-05-19T16:34:50.514Z,8.6,9.0,9.4,8.4,8.2,8.0
padelful,https://www.padelful.com/en/rackets/drop-shot-explorer-pro-attack-1-5-2025-lucas-campagnolo,drop-shot-explorer-pro-attack-1-5-2025-lucas-campagnolo,Drop Shot Explorer Pro Attack 1.5 2025 Lucas Campagnolo,Drop Shot,,2025-02-12T22:30:50.145Z,8.6,9.1,9.4,8.6,8.2,7.9
padelful,https://www.padelful.com/en/rackets/drop-shot-explorer-pro-attack-2024,drop-shot-explorer-pro-attack-2024,Drop Shot Explorer Pro Attack 2024,Drop Shot,,2024-01-29T21:49:06.888Z,8.6,7.6,9.5,8.3,8.5,9.0
padelful,https://www.padelful.com/en/rackets/drop-shot-explorer-pro-comfort-1-0-2025,drop-shot-explorer-pro-comfort-1-0-2025,Drop Shot Explorer Pro Comfort 1.0 2025,Drop Shot,,2025-05-19T16:48:57.799Z,7.7,6.5,7.6,8.5,8.0,8.0
padelful,https://www.padelful.com/en/rackets/drop-shot-explorer-pro-control-1-0-2025,drop-shot-explorer-pro-control-1-0-2025,Drop Shot Explorer Pro Control 1.0 2025,Drop Shot,,2025-05-19T16:47:08.559Z,8.1,6.6,8.5,9.0,7.8,8.6
padelful,https://www.padelful.com/en/rackets/drop-shot-explorer-pro-control-2024,drop-shot-explorer-pro-control-2024,Drop Shot Explorer Pro Control 2024,Drop Shot,,2024-03-04T21:28:07.895Z,7.7,6.8,7.9,8.4,7.4,8.0
padelful,https://www.padelful.com/en/rackets/drop-shot-furia-attack-1-0-2025,drop-shot-furia-attack-1-0-2025,Drop Shot Furia Attack 1.0 2025,Drop Shot,,2025-05-19T19:14:43.778Z,8.1,9.1,8.0,7.9,7.5,7.9
padelful,https://www.padelful.com/en/rackets/drop-shot-furia-control-1-0-2025,drop-shot-furia-control-1-0-2025,Drop Shot Furia Control 1.0 2025,Drop Shot,,2025-05-19T16:36:43.365Z,8.1,7.0,8.0,9.1,8.0,8.3
padelful,https://www.padelful.com/en/rackets/drop-shot-fury-attack-2024,drop-shot-fury-attack-2024,Drop Shot Fury Attack 2024,Drop Shot,,2024-01-29T21:42:38.668Z,7.8,8.0,7.6,8.5,7.5,7.4
padelful,https://www.padelful.com/en/rackets/drop-shot-fury-control-2024,drop-shot-fury-control-2024,Drop Shot Fury Control 2024,Drop Shot,,2024-01-29T21:39:29.291Z,7.9,6.9,7.9,8.5,8.1,8.0
padelful,https://www.padelful.com/en/rackets/drop-shot-harbour,drop-shot-harbour,Drop Shot Harbour,Drop Shot,,2023-08-08T11:04:08.595Z,8.1,8.1,8.5,8.5,7.3,7.9
padelful,https://www.padelful.com/en/rackets/drop-shot-ionic,drop-shot-ionic,Drop Shot Ionic,Drop Shot,,2023-07-31T18:30:52.387Z,8.2,6.4,8.0,9.6,8.4,8.6
padelful,https://www.padelful.com/en/rackets/drop-shot-kibo-4-0,drop-shot-kibo-4-0,Drop Shot Kibo 4.0,Drop Shot,,2023-08-07T12:49:13.998Z,7.0,6.1,7.6,7.1,6.9,7.5
padelful,https://www.padelful.com/en/rackets/drop-shot-kibo-5-0,drop-shot-kibo-5-0,Drop Shot Kibo 5.0,Drop Shot,,2024-10-02T05:36:58.503Z,6.3,4.8,5.6,7.1,8.4,5.8
padelful,https://www.padelful.com/en/rackets/drop-shot-legend-3-0,drop-shot-legend-3-0,Drop Shot Legend 3.0,Drop Shot,,2022-08-07T10:26:55.175Z,8.4,7.5,8.9,7.9,8.4,9.2
padelful,https://www.padelful.com/en/rackets/drop-shot-legend-4-0,drop-shot-legend-4-0,Drop Shot Legend 4.0,Drop Shot,,2023-08-04T18:52:59.455Z,8.5,7.2,9.0,8.7,8.5,9.1
padelful,https://www.padelful.com/en/rackets/drop-shot-musk,drop-shot-musk,Drop Shot Musk,Drop Shot,,2023-08-07T16:11:54.244Z,7.2,7.8,7.1,7.8,6.5,6.8
padelful,https://www.padelful.com/en/rackets/drop-shot-power-2-0,drop-shot-power-2-0,Drop Shot Power 2.0,Drop Shot,,2022-08-07T12:30:22.679Z,8.2,7.0,8.6,8.9,7.9,8.7
padelful,https://www.padelful.com/en/rackets/drop-shot-premium-2-0,drop-shot-premium-2-0,Drop Shot Premium 2.0,Drop Shot,,2022-08-06T19:41:41.800Z,8.0,8.0,8.3,8.1,7.5,8.0
padelful,https://www.padelful.com/en/rackets/drop-shot-premium-3-0,drop-shot-premium-3-0,Drop Shot Premium 3.0,Drop Shot,,2023-08-06T19:56:40.287Z,8.1,7.5,8.3,8.1,8.0,8.4
padelful,https://www.padelful.com/en/rackets/drop-shot-quantum-1-0-2024,drop-shot-quantum-1-0-2024,Drop Shot Quantum 1.0 2024,Drop Shot,,2024-02-05T12:41:17.652Z,8.3,9.0,8.9,8.4,7.3,7.8
padelful,https://www.padelful.com/en/rackets/drop-shot-quantum-2-0-2025,drop-shot-quantum-2-0-2025,Drop Shot Quantum 2.0 2025,Drop Shot,,2025-05-19T19:12:10.011Z,8.3,8.2,8.5,9.6,7.4,7.9
padelful,https://www.padelful.com/en/rackets/drop-shot-quantum,drop-shot-quantum,Drop Shot Quantum,Drop Shot,,2023-08-06T19:29:28.855Z,8.3,9.0,9.0,8.0,7.5,8.1
padelful,https://www.padelful.com/en/rackets/drop-shot-renegade-control-2024,drop-shot-renegade-control-2024,Drop Shot Renegade Control 2024,Drop Shot,,2024-01-29T21:48:04.868Z,7.2,7.1,7.5,7.3,6.9,7.1
padelful,https://www.padelful.com/en/rackets/drop-shot-renegade-lite-attack-2025,drop-shot-renegade-lite-attack-2025,Drop Shot Renegade Lite Attack 2025,Drop Shot,,2025-02-12T22:35:09.928Z,6.5,7.3,6.9,7.2,5.7,5.5
padelful,https://www.padelful.com/en/rackets/drop-shot-renegade-lite-control-2025,drop-shot-renegade-lite-control-2025,Drop Shot Renegade Lite Control 2025,Drop Shot,,2025-02-12T22:24:03.149Z,6.3,5.7,5.8,7.2,6.5,6.4
padelful,https://www.padelful.com/en/rackets/drop-shot-sakura-5-0,drop-shot-sakura-5-0,Drop Shot Sakura 5.0,Drop Shot,,2023-08-05T21:07:50.307Z,6.8,6.8,7.4,6.9,6.2,6.7
padelful,https://www.padelful.com/en/rackets/drop-shot-spark,drop-shot-spark,Drop Shot Spark,Drop Shot,,2023-08-06T19:50:38.622Z,7.0,5.5,7.5,7.1,7.4,7.6
padelful,https://www.padelful.com/en/rackets/drop-shot-stage-pro-1-0,drop-shot-stage-pro-1-0,Drop Shot Stage Pro 1.0,Drop Shot,,2023-08-04T17:39:59.717Z,7.0,7.7,6.9,7.1,6.6,6.9
padelful,https://www.padelful.com/en/rackets/drop-shot-stage-pro,drop-shot-stage-pro,Drop Shot Stage Pro,Drop Shot,,2022-08-04T18:24:01.787Z,6.6,7.1,6.3,6.8,6.1,6.5
padelful,https://www.padelful.com/en/rackets/drop-shot-tacoma,drop-shot-tacoma,Drop Shot Tacoma,Drop Shot,,2023-08-07T11:18:48.339Z,8.3,8.3,9.0,8.7,7.9,7.8
padelful,https://www.padelful.com/en/rackets/drop-shot-tiger-2-0,drop-shot-tiger-2-0,Drop Shot Tiger 2.0,Drop Shot,,2022-08-07T11:48:32.720Z,6.4,4.8,7.0,6.9,6.5,6.9
padelful,https://www.padelful.com/en/rackets/drop-shot-tiger-3-0,drop-shot-tiger-3-0,Drop Shot Tiger 3.0,Drop Shot,,2023-08-07T10:50:43.102Z,6.5,5.7,7.5,6.1,6.4,6.9
padelful,https://www.padelful.com/en/rackets/drop-shot-tracker,drop-shot-tracker,Drop Shot Tracker,Drop Shot,,2023-08-05T21:05:56.238Z,8.1,8.5,9.1,7.3,7.5,7.9
padelful,https://www.padelful.com/en/rackets/drop-shot-x-bass,drop-shot-x-bass,Drop Shot X-Bass,Drop Shot,,2023-08-04T18:40:01.366Z,8.4,7.9,8.7,8.9,8.0,8.4
padelful,https://www.padelful.com/en/rackets/drop-shot-x-celerator-1-0,drop-shot-x-celerator-1-0,Drop Shot X-Celerator 1.0,Drop Shot,,2022-07-31T20:21:16.383Z,7.9,9.0,8.8,7.0,7.4,7.5
padelful,https://www.padelful.com/en/rackets/drop-shot-x-drive-2-0-2025,drop-shot-x-drive-2-0-2025,Drop Shot X-Drive 2.0 2025,Drop Shot,,2025-05-19T16:41:55.133Z,8.1,9.4,8.1,8.1,7.1,7.6
padelful,https://www.padelful.com/en/rackets/drop-shot-x-drive,drop-shot-x-drive,Drop Shot X-Drive,Drop Shot,,2023-08-07T11:37:25.187Z,8.5,6.9,9.2,8.6,8.5,9.1
padelful,https://www.padelful.com/en/rackets/drop-shot-x-tourer,drop-shot-x-tourer,Drop Shot X-Tourer,Drop Shot,,2023-08-04T19:05:43.648Z,7.2,7.1,7.5,8.8,5.9,6.6
padelful,https://www.padelful.com/en/rackets/drop-shot-yukon-pro-1-0,drop-shot-yukon-pro-1-0,Drop Shot Yukon Pro 1.0,Drop Shot,,2022-08-07T13:01:31.334Z,8.1,7.4,8.7,9.6,7.4,7.4
padelful,https://www.padelful.com/en/rackets/drop-shot-yukon-pro-2-0,drop-shot-yukon-pro-2-0,Drop Shot Yukon Pro 2.0,Drop Shot,,2023-08-08T11:02:27.717Z,8.1,7.9,8.5,9.1,7.5,7.5
padelful,https://www.padelful.com/en/rackets/dunlop-aero-star-2021,dunlop-aero-star-2021,Dunlop Aero Star 2021,Dunlop,,2021-08-07T12:51:40.235Z,8.3,8.9,8.1,8.2,8.3,8.0
padelful,https://www.padelful.com/en/rackets/dunlop-aero-star-2022,dunlop-aero-star-2022,Dunlop Aero Star 2022,Dunlop,,2022-09-08T18:45:41.372Z,8.3,9.1,7.9,8.1,8.7,7.9
padelful,https://www.padelful.com/en/rackets/dunlop-aero-star-2023,dunlop-aero-star-2023,Dunlop Aero Star 2023,Dunlop,,2023-10-21T19:22:25.151Z,8.2,8.8,8.0,7.9,8.4,8.1
padelful,https://www.padelful.com/en/rackets/dunlop-aero-star-lite-2021,dunlop-aero-star-lite-2021,Dunlop Aero Star Lite 2021,Dunlop,,2021-07-31T18:29:47.214Z,8.2,8.0,7.3,9.0,8.7,7.9
padelful,https://www.padelful.com/en/rackets/dunlop-aero-star-lite-2022,dunlop-aero-star-lite-2022,Dunlop Aero Star Lite 2022,Dunlop,,2022-09-10T13:58:32.962Z,8.2,8.1,7.4,9.0,8.4,8.1
padelful,https://www.padelful.com/en/rackets/dunlop-aero-star-lite-2023,dunlop-aero-star-lite-2023,Dunlop Aero Star Lite 2023,Dunlop,,2023-10-21T19:17:08.530Z,8.3,8.0,7.7,9.2,8.7,8.0
padelful,https://www.padelful.com/en/rackets/dunlop-aero-star-pro-2021,dunlop-aero-star-pro-2021,Dunlop Aero Star Pro 2021,Dunlop,,2021-08-07T12:26:40.997Z,8.3,9.3,8.4,7.9,7.9,7.9
padelful,https://www.padelful.com/en/rackets/dunlop-aero-star-pro-2022,dunlop-aero-star-pro-2022,Dunlop Aero Star Pro 2022,Dunlop,,2022-09-10T13:51:19.979Z,8.4,9.5,8.4,8.0,8.1,7.9
padelful,https://www.padelful.com/en/rackets/dunlop-aero-star-pro-2023,dunlop-aero-star-pro-2023,Dunlop Aero Star Pro 2023,Dunlop,,2023-09-10T14:06:08.887Z,8.3,9.4,8.4,7.9,8.0,8.0
padelful,https://www.padelful.com/en/rackets/dunlop-aero-star-team-2021,dunlop-aero-star-team-2021,Dunlop Aero Star Team 2021,Dunlop,,2021-08-04T17:56:30.369Z,8.1,7.8,7.4,8.6,8.6,8.0
padelful,https://www.padelful.com/en/rackets/dunlop-blast-elite-green-2022,dunlop-blast-elite-green-2022,Dunlop Blast Elite Green 2022,Dunlop,,2022-09-10T13:39:46.305Z,7.5,6.1,7.5,7.8,8.0,8.1
padelful,https://www.padelful.com/en/rackets/dunlop-blast-elite-orange-2022,dunlop-blast-elite-orange-2022,Dunlop Blast Elite Orange 2022,Dunlop,,2022-09-10T13:38:05.210Z,7.5,6.0,7.4,7.9,7.9,8.1
padelful,https://www.padelful.com/en/rackets/dunlop-blitz-attack-2023,dunlop-blitz-attack-2023,Dunlop Blitz Attack 2023,Dunlop,,2023-09-10T13:47:03.124Z,7.7,6.8,7.5,8.1,8.0,8.0
padelful,https://www.padelful.com/en/rackets/dunlop-blitz-elite-2021,dunlop-blitz-elite-2021,Dunlop Blitz Elite 2021,Dunlop,,2021-08-01T21:07:13.602Z,8.2,7.2,8.7,8.1,8.3,8.6
padelful,https://www.padelful.com/en/rackets/dunlop-blitz-evolution-amarilla-2021,dunlop-blitz-evolution-amarilla-2021,Dunlop Blitz Evolution Amarilla 2021,Dunlop,,2021-08-06T19:25:11.149Z,7.8,7.1,7.5,8.2,7.9,8.1
padelful,https://www.padelful.com/en/rackets/dunlop-blitz-evolution-orange-2021,dunlop-blitz-evolution-orange-2021,Dunlop Blitz Evolution Orange 2021,Dunlop,,2021-08-04T17:32:06.196Z,7.6,6.8,7.4,7.8,7.9,8.1
padelful,https://www.padelful.com/en/rackets/dunlop-boost-attack-2023,dunlop-boost-attack-2023,Dunlop Boost Attack 2023,Dunlop,,2023-09-10T13:34:49.354Z,7.3,7.1,7.3,6.9,7.4,7.6
padelful,https://www.padelful.com/en/rackets/dunlop-boost-control-2-0-2021,dunlop-boost-control-2-0-2021,Dunlop Boost Control 2.0 2021,Dunlop,,2021-08-07T10:58:08.104Z,6.9,5.2,7.6,7.7,7.1,6.9
padelful,https://www.padelful.com/en/rackets/dunlop-boost-lite-2022,dunlop-boost-lite-2022,Dunlop Boost Lite 2022,Dunlop,,2022-09-10T14:01:11.200Z,7.3,6.1,7.6,8.0,7.6,7.4
padelful,https://www.padelful.com/en/rackets/dunlop-boost-power-2-0-2021,dunlop-boost-power-2-0-2021,Dunlop Boost Power 2.0 2021,Dunlop,,2021-07-31T21:06:30.590Z,6.7,6.8,7.0,7.7,5.9,6.1
padelful,https://www.padelful.com/en/rackets/dunlop-galactica-2021,dunlop-galactica-2021,Dunlop Galactica 2021,Dunlop,,2021-08-07T14:34:13.382Z,8.5,7.4,9.0,7.7,9.1,9.1
padelful,https://www.padelful.com/en/rackets/dunlop-galactica-2023,dunlop-galactica-2023,Dunlop Galactica 2023,Dunlop,,2023-09-10T13:43:04.599Z,8.3,7.3,8.8,7.7,8.6,9.1
