unified_id,canonical_name,brand,year,source_count,reliability_score,source_portals,source_urls_json,aliases_json,slug_canonical,shape,balance,surface,level,feel,weight_raw,image_source_recommended,overall_rating_avg,power_avg,control_avg,comfort_avg,spin_avg,forgiveness_avg,maneuverability_avg,low_speed_avg,rebound_avg,sweet_spot_avg,ball_output_avg,effect_avg,tolerance_avg,total_avg,has_padelful,padelful_url,padelful_name,has_pala-hack,pala-hack_url,pala-hack_name,has_padelzoom,padelzoom_url,padelzoom_name,has_padelreference,padelreference_url,padelreference_name,has_extreme-tennis,extreme-tennis_url,extreme-tennis_name
racket-02195,Tecnifibre Curva Soft racket,tecnifibre,,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/tecnifibre-padel-rackets/21285-tecnifibre-curva-soft-racket.html""}","[""Tecnifibre Curva Soft racket""]",21285-tecnifibre-curva-soft-racket,,,,,,,extreme-tennis,,69.0,83.0,89.0,67.0,77.0,74.0,77.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/tecnifibre-padel-rackets/21285-tecnifibre-curva-soft-racket.html,Tecnifibre Curva Soft racket
racket-02197,Tecnifibre Curva Speed racket,tecnifibre,,1,1,extreme-tennis,"{""extreme-tennis"": ""https://www.extreme-tennis.eu/tecnifibre-padel-rackets/21284-tecnifibre-curva-speed-racket.html""}","[""Tecnifibre Curva Speed racket""]",21284-tecnifibre-curva-speed-racket,,,,,,,extreme-tennis,,68.0,80.0,79.0,67.0,70.0,81.0,68.0,,,,,,,0,,,0,,,0,,,0,,,1,https://www.extreme-tennis.eu/tecnifibre-padel-rackets/21284-tecnifibre-curva-speed-racket.html,Tecnifibre Curva Speed racket
racket-02006,Tecnifibre Curva Team 2025,tecnifibre,2025,1,1,padelreference,"{""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/tecnifibre-curva-team-2025""}","[""Tecnifibre Curva Team 2025""]",tecnifibre-curva-team-2025,Teardrop,Balanced,Carbon/Fiberglass Mix,,,340g,padelreference,,5.0,8.0,9.0,,,7.0,,,,,5.0,7.0,,0,,,0,,,0,,,1,https://www.padelreference.com/en/padel-rackets/p/tecnifibre-curva-team-2025,Tecnifibre Curva Team 2025,0,,
racket-01989,Tecnifibre Curva power 2025,tecnifibre,2025,1,1,padelreference,"{""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/tecnifibre-curva-power-2025""}","[""Tecnifibre Curva power 2025""]",tecnifibre-curva-power-2025,Teardrop,Balanced,18k Carbon,,,360g,padelreference,,9.0,8.0,8.0,,,9.0,,,,,7.0,8.0,,0,,,0,,,0,,,1,https://www.padelreference.com/en/padel-rackets/p/tecnifibre-curva-power-2025,Tecnifibre Curva power 2025,0,,
racket-01950,Tecnifibre WALL MASTER 360 PHD,tecnifibre,,1,1,padelreference,"{""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/wall-master-360-phd""}","[""Tecnifibre WALL MASTER 360 PHD""]",wall-master-360-phd,Round,Balanced,Fiberglass,,,350g,padelreference,,8.0,8.0,7.0,,,9.0,,,,,8.0,8.0,,0,,,0,,,0,,,1,https://www.padelreference.com/en/padel-rackets/p/wall-master-360-phd,Tecnifibre WALL MASTER 360 PHD,0,,
racket-01951,Tecnifibre WALL MASTER 370,tecnifibre,,1,1,padelreference,"{""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/wall-master-370""}","[""Tecnifibre WALL MASTER 370""]",wall-master-370,Round,Handle Heavy,Carbon Fiber,,,370g,padelreference,,7.0,8.0,8.0,,,8.0,,,,,7.0,8.0,,0,,,0,,,0,,,1,https://www.padelreference.com/en/padel-rackets/p/wall-master-370,Tecnifibre WALL MASTER 370,0,,
racket-01211,Varlion Avant Carbon TI 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-avant-carbon-ti-2022""}","[""Varlion Avant Carbon TI 2022""]",varlion-avant-carbon-ti-2022,,,,,,,padelful,8.0,7.7,7.9,,,,8.1,,8.1,8.0,,,,,1,https://www.padelful.com/en/rackets/varlion-avant-carbon-ti-2022,Varlion Avant Carbon TI 2022,0,,,0,,,0,,,0,,
racket-01212,Varlion Avant Difusor Carbon Black 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-avant-difusor-carbon-black-2022""}","[""Varlion Avant Difusor Carbon Black 2022""]",varlion-avant-difusor-carbon-black-2022,,,,,,,padelful,8.3,8.6,8.0,,,,8.2,,8.4,8.1,,,,,1,https://www.padelful.com/en/rackets/varlion-avant-difusor-carbon-black-2022,Varlion Avant Difusor Carbon Black 2022,0,,,0,,,0,,,0,,
racket-01213,Varlion Bourne Carbon 2 Prisma 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-bourne-carbon-2-prisma-2022""}","[""Varlion Bourne Carbon 2 Prisma 2022""]",varlion-bourne-carbon-2-prisma-2022,,,,,,,padelful,8.3,8.5,8.1,,,,8.0,,8.5,8.6,,,,,1,https://www.padelful.com/en/rackets/varlion-bourne-carbon-2-prisma-2022,Varlion Bourne Carbon 2 Prisma 2022,0,,,0,,,0,,,0,,
racket-01214,Varlion Bourne Carbon TI 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-bourne-carbon-ti-2022""}","[""Varlion Bourne Carbon TI 2022""]",varlion-bourne-carbon-ti-2022,,,,,,,padelful,7.7,8.0,7.8,,,,7.4,,8.1,7.4,,,,,1,https://www.padelful.com/en/rackets/varlion-bourne-carbon-ti-2022,Varlion Bourne Carbon TI 2022,0,,,0,,,0,,,0,,
racket-01216,Varlion Bourne Hexagon 8.8 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-bourne-hexagon-8-8-2022""}","[""Varlion Bourne Hexagon 8.8 2022""]",varlion-bourne-hexagon-8-8-2022,,,,,,,padelful,7.3,7.6,7.0,,,,7.6,,7.5,7.0,,,,,1,https://www.padelful.com/en/rackets/varlion-bourne-hexagon-8-8-2022,Varlion Bourne Hexagon 8.8 2022,0,,,0,,,0,,,0,,
racket-01219,Varlion Bourne Prisma Radio 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-bourne-prisma-radio-2022""}","[""Varlion Bourne Prisma Radio 2022""]",varlion-bourne-prisma-radio-2022,,,,,,,padelful,8.4,10.0,9.0,,,,8.5,,7.1,7.3,,,,,1,https://www.padelful.com/en/rackets/varlion-bourne-prisma-radio-2022,Varlion Bourne Prisma Radio 2022,0,,,0,,,0,,,0,,
racket-01222,Varlion Bourne Summum Black 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-bourne-summum-black-2022""}","[""Varlion Bourne Summum Black 2022""]",varlion-bourne-summum-black-2022,,,,,,,padelful,8.3,8.7,8.2,,,,8.6,,7.8,8.4,,,,,1,https://www.padelful.com/en/rackets/varlion-bourne-summum-black-2022,Varlion Bourne Summum Black 2022,0,,,0,,,0,,,0,,
racket-01228,Varlion Bourne Summum Prisma S 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-bourne-summum-prisma-s-2022""}","[""Varlion Bourne Summum Prisma S 2022""]",varlion-bourne-summum-prisma-s-2022,,,,,,,padelful,8.5,9.9,8.9,,,,8.1,,7.4,8.0,,,,,1,https://www.padelful.com/en/rackets/varlion-bourne-summum-prisma-s-2022,Varlion Bourne Summum Prisma S 2022,0,,,0,,,0,,,0,,
racket-01229,Varlion Bourne Summum Prisma W 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-bourne-summum-prisma-w-2022""}","[""Varlion Bourne Summum Prisma W 2022""]",varlion-bourne-summum-prisma-w-2022,,,,,,,padelful,8.3,9.0,8.4,,,,7.9,,8.5,7.9,,,,,1,https://www.padelful.com/en/rackets/varlion-bourne-summum-prisma-w-2022,Varlion Bourne Summum Prisma W 2022,0,,,0,,,0,,,0,,
racket-01734,Varlion Carrera C Black Ltd 2024,varlion,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/varlion/varlion-carrera-c-black-ltd-2024/""}","[""Varlion Carrera C Black Ltd 2024""]",varlion-carrera-c-black-ltd-2024,Teardrop,High,Rough,Intermediate,"Medium, Soft",,pala-hack,7.95,7.75,7.75,,,,8.0,,,8.0,8.25,,,7.95,0,,,1,https://pala-hack.com/en/padel-rackets/varlion/varlion-carrera-c-black-ltd-2024/,Varlion Carrera C Black Ltd 2024,0,,,0,,,0,,
racket-01231,Varlion Cañon Carbon TI 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-canon-carbon-ti-2022""}","[""Varlion Cañon Carbon TI 2022""]",varlion-canon-carbon-ti-2022,,,,,,,padelful,7.7,8.5,7.9,,,,7.2,,8.0,7.1,,,,,1,https://www.padelful.com/en/rackets/varlion-canon-carbon-ti-2022,Varlion Cañon Carbon TI 2022,0,,,0,,,0,,,0,,
racket-01232,Varlion Cañon Difusor Carbon Black 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-canon-difusor-carbon-black-2022""}","[""Varlion Cañon Difusor Carbon Black 2022""]",varlion-canon-difusor-carbon-black-2022,,,,,,,padelful,8.2,9.1,7.8,,,,7.5,,8.6,7.9,,,,,1,https://www.padelful.com/en/rackets/varlion-canon-difusor-carbon-black-2022,Varlion Cañon Difusor Carbon Black 2022,0,,,0,,,0,,,0,,
racket-01233,Varlion LW Carbon 8 Prisma 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-lw-carbon-8-prisma-2022""}","[""Varlion LW Carbon 8 Prisma 2022""]",varlion-lw-carbon-8-prisma-2022,,,,,,,padelful,8.4,6.9,7.8,,,,9.1,,8.4,9.9,,,,,1,https://www.padelful.com/en/rackets/varlion-lw-carbon-8-prisma-2022,Varlion LW Carbon 8 Prisma 2022,0,,,0,,,0,,,0,,
racket-01234,Varlion LW Carbon 8 Prisma Pansy 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-lw-carbon-8-prisma-pansy-2022""}","[""Varlion LW Carbon 8 Prisma Pansy 2022""]",varlion-lw-carbon-8-prisma-pansy-2022,,,,,,,padelful,8.5,7.1,8.0,,,,9.1,,8.5,10.0,,,,,1,https://www.padelful.com/en/rackets/varlion-lw-carbon-8-prisma-pansy-2022,Varlion LW Carbon 8 Prisma Pansy 2022,0,,,0,,,0,,,0,,
racket-01235,Varlion LW Carbon TI 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-lw-carbon-ti-2022""}","[""Varlion LW Carbon TI 2022""]",varlion-lw-carbon-ti-2022,,,,,,,padelful,8.0,6.9,8.4,,,,8.4,,7.8,8.6,,,,,1,https://www.padelful.com/en/rackets/varlion-lw-carbon-ti-2022,Varlion LW Carbon TI 2022,0,,,0,,,0,,,0,,
racket-01238,Varlion LW Hexagon 8.8 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-lw-hexagon-8-8-2022""}","[""Varlion LW Hexagon 8.8 2022""]",varlion-lw-hexagon-8-8-2022,,,,,,,padelful,7.5,6.6,7.9,,,,7.8,,7.4,8.0,,,,,1,https://www.padelful.com/en/rackets/varlion-lw-hexagon-8-8-2022,Varlion LW Hexagon 8.8 2022,0,,,0,,,0,,,0,,
racket-01240,Varlion LW Hexagon 8.8 Violet 2023,varlion,2023,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-lw-hexagon-8-8-violet-2023""}","[""Varlion LW Hexagon 8.8 Violet 2023""]",varlion-lw-hexagon-8-8-violet-2023,,,,,,,padelful,7.7,6.2,7.9,,,,8.5,,7.7,8.0,,,,,1,https://www.padelful.com/en/rackets/varlion-lw-hexagon-8-8-violet-2023,Varlion LW Hexagon 8.8 Violet 2023,0,,,0,,,0,,,0,,
racket-01883,Varlion LW Hexagon 8.8 Violet 2023,varlion,2023,1,1,padelzoom,"{""padelzoom"": ""https://padelzoom.es/varlion-lw-hexagon-8-8-violet-2023/""}","[""Varlion LW Hexagon 8.8 Violet 2023""]",varlion-lw-hexagon-8-8-violet-2023,Redonda,,,,Medio-Blando,340-365 gramos,padelzoom,7.6,6.0,8.0,,,,8.5,,,8.0,7.5,,,7.6,0,,,0,,,1,https://padelzoom.es/varlion-lw-hexagon-8-8-violet-2023/,Varlion LW Hexagon 8.8 Violet 2023,0,,,0,,
racket-01241,Varlion LW One 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-lw-one-2022""}","[""Varlion LW One 2022""]",varlion-lw-one-2022,,,,,,,padelful,7.5,6.0,7.5,,,,8.1,,7.6,8.2,,,,,1,https://www.padelful.com/en/rackets/varlion-lw-one-2022,Varlion LW One 2022,0,,,0,,,0,,,0,,
racket-01948,Varlion LW SUMMUM CARBON BLACK,varlion,,1,1,padelreference,"{""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/lw-summum-carbon-black""}","[""Varlion LW SUMMUM CARBON BLACK""]",lw-summum-carbon-black,Round,Balanced,Fiberglass,,,355g,padelreference,,6.0,8.0,9.0,,,10.0,,,,,7.0,9.0,,0,,,0,,,0,,,1,https://www.padelreference.com/en/padel-rackets/p/lw-summum-carbon-black,Varlion LW SUMMUM CARBON BLACK,0,,
racket-01246,Varlion LW Summum Black 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-lw-summum-black-2022""}","[""Varlion LW Summum Black 2022""]",varlion-lw-summum-black-2022,,,,,,,padelful,8.2,7.4,8.1,,,,8.7,,8.0,9.0,,,,,1,https://www.padelful.com/en/rackets/varlion-lw-summum-black-2022,Varlion LW Summum Black 2022,0,,,0,,,0,,,0,,
racket-01250,Varlion LW Summum Prisma S 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-lw-summum-prisma-s-2022""}","[""Varlion LW Summum Prisma S 2022""]",varlion-lw-summum-prisma-s-2022,,,,,,,padelful,8.6,8.2,8.9,,,,8.9,,7.3,9.6,,,,,1,https://www.padelful.com/en/rackets/varlion-lw-summum-prisma-s-2022,Varlion LW Summum Prisma S 2022,0,,,0,,,0,,,0,,
racket-01251,Varlion LW Summum Prisma W 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-lw-summum-prisma-w-2022""}","[""Varlion LW Summum Prisma W 2022""]",varlion-lw-summum-prisma-w-2022,,,,,,,padelful,8.6,7.0,8.4,,,,9.1,,8.6,9.7,,,,,1,https://www.padelful.com/en/rackets/varlion-lw-summum-prisma-w-2022,Varlion LW Summum Prisma W 2022,0,,,0,,,0,,,0,,
racket-01252,Varlion LW TI Woman 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-lw-ti-woman-2022""}","[""Varlion LW TI Woman 2022""]",varlion-lw-ti-woman-2022,,,,,,,padelful,8.0,6.0,8.5,,,,8.6,,8.5,8.5,,,,,1,https://www.padelful.com/en/rackets/varlion-lw-ti-woman-2022,Varlion LW TI Woman 2022,0,,,0,,,0,,,0,,
racket-01253,Varlion Maxima Prisma Radio 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-maxima-prisma-radio-2022""}","[""Varlion Maxima Prisma Radio 2022""]",varlion-maxima-prisma-radio-2022,,,,,,,padelful,8.4,9.6,8.9,,,,8.9,,6.9,7.9,,,,,1,https://www.padelful.com/en/rackets/varlion-maxima-prisma-radio-2022,Varlion Maxima Prisma Radio 2022,0,,,0,,,0,,,0,,
racket-01258,Varlion Maxima Summum Prisma S 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-maxima-summum-prisma-s-2022""}","[""Varlion Maxima Summum Prisma S 2022""]",varlion-maxima-summum-prisma-s-2022,,,,,,,padelful,8.6,9.3,9.1,,,,8.6,,7.3,8.7,,,,,1,https://www.padelful.com/en/rackets/varlion-maxima-summum-prisma-s-2022,Varlion Maxima Summum Prisma S 2022,0,,,0,,,0,,,0,,
racket-01949,Varlion Maxima Summum Prisma Soft,varlion,,1,1,padelreference,"{""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/varlion-maxima-summum-prisma-soft-2""}","[""Varlion Maxima Summum Prisma Soft""]",varlion-maxima-summum-prisma-soft-2,Teardrop,Balanced,3k Carbon,,,365g,padelreference,,7.0,8.0,8.0,,,7.0,,,,,6.0,7.0,,0,,,0,,,0,,,1,https://www.padelreference.com/en/padel-rackets/p/varlion-maxima-summum-prisma-soft-2,Varlion Maxima Summum Prisma Soft,0,,
racket-01260,Varlion Maxima Summum Prisma W 2022,varlion,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/varlion-maxima-summum-prisma-w-2022""}","[""Varlion Maxima Summum Prisma W 2022""]",varlion-maxima-summum-prisma-w-2022,,,,,,,padelful,8.4,7.9,8.3,,,,8.5,,8.7,8.6,,,,,1,https://www.padelful.com/en/rackets/varlion-maxima-summum-prisma-w-2022,Varlion Maxima Summum Prisma W 2022,0,,,0,,,0,,,0,,
racket-01449,Varlion Maxima Summun Soft 2023,varlion,2023,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/varlion/varlion-maxima-summun-soft-2023/""}","[""Varlion Maxima Summun Soft 2023""]",varlion-maxima-summun-soft-2023,Teardrop,"High, Medium",Rough,Advanced,Medium,,pala-hack,8.55,8.5,8.5,,,,8.5,,,8.5,8.75,,,8.55,0,,,1,https://pala-hack.com/en/padel-rackets/varlion/varlion-maxima-summun-soft-2023/,Varlion Maxima Summun Soft 2023,0,,,0,,,0,,
racket-01735,Varlion Maxima Wpt Malmo 2025,varlion,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/varlion/varlion-maxima-wpt-malmo-2025/""}","[""Varlion Maxima Wpt Malmo 2025""]",varlion-maxima-wpt-malmo-2025,Teardrop,"High, Medium",Rough,Advanced,Medium,,pala-hack,8.45,8.75,8.25,,,,8.25,,,8.5,8.5,,,8.45,0,,,1,https://pala-hack.com/en/padel-rackets/varlion/varlion-maxima-wpt-malmo-2025/,Varlion Maxima Wpt Malmo 2025,0,,,0,,,0,,
racket-01736,Varlion Wpt Bourne Stockholm 2025,varlion,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/varlion/varlion-wpt-bourne-stockholm-2025/""}","[""Varlion Wpt Bourne Stockholm 2025""]",varlion-wpt-bourne-stockholm-2025,Teardrop,"High, Medium",Rough,Advanced,Medium,,pala-hack,8.35,8.5,8.0,,,,8.25,,,8.25,8.75,,,8.35,0,,,1,https://pala-hack.com/en/padel-rackets/varlion/varlion-wpt-bourne-stockholm-2025/,Varlion Wpt Bourne Stockholm 2025,0,,,0,,,0,,
racket-01261,Vibora Assassin 2021,vibora,2021,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/vibora-assassin-2021""}","[""Vibora Assassin 2021""]",vibora-assassin-2021,,,,,,,padelful,8.3,8.4,8.4,,,,8.5,,8.6,7.6,,,,,1,https://www.padelful.com/en/rackets/vibora-assassin-2021,Vibora Assassin 2021,0,,,0,,,0,,,0,,
racket-01450,Vibora Belcher 2023,vibora,2023,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/vibora/vibora-belcher-2023/""}","[""Vibora Belcher 2023""]",vibora-belcher-2023,Round,Low,Rough,Intermediate,Medium,,pala-hack,7.7,7.0,7.25,,,,8.25,,,8.0,8.0,,,7.7,0,,,1,https://pala-hack.com/en/padel-rackets/vibora/vibora-belcher-2023/,Vibora Belcher 2023,0,,,0,,,0,,
racket-01264,Vibora Black Mamba Advanced,vibora,,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/vibora-black-mamba-advanced""}","[""Vibora Black Mamba Advanced""]",vibora-black-mamba-advanced,,,,,,,padelful,8.1,6.7,8.5,,,,8.5,,9.0,7.8,,,,,1,https://www.padelful.com/en/rackets/vibora-black-mamba-advanced,Vibora Black Mamba Advanced,0,,,0,,,0,,,0,,
racket-01265,Vibora Black Mamba Black Series 1K,vibora,,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/vibora-black-mamba-black-series-1k""}","[""Vibora Black Mamba Black Series 1K""]",vibora-black-mamba-black-series-1k,,,,,,,padelful,8.7,7.6,8.8,,,,8.6,,9.7,8.7,,,,,1,https://www.padelful.com/en/rackets/vibora-black-mamba-black-series-1k,Vibora Black Mamba Black Series 1K,0,,,0,,,0,,,0,,
racket-01266,Vibora Black Mamba Classic Edition,vibora,,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/vibora-black-mamba-classic-edition""}","[""Vibora Black Mamba Classic Edition""]",vibora-black-mamba-classic-edition,,,,,,,padelful,8.5,7.0,9.0,,,,8.5,,9.5,8.4,,,,,1,https://www.padelful.com/en/rackets/vibora-black-mamba-classic-edition,Vibora Black Mamba Classic Edition,0,,,0,,,0,,,0,,
racket-01737,Vibora Black Mamba Elite 3K 2.0 2025,vibora,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/vibora/vibora-black-mamba-elite-3k-20-2025/""}","[""Vibora Black Mamba Elite 3K 2.0 2025""]",vibora-black-mamba-elite-3k-20-2025,"Diamond, Teardrop",Medium,Rough,Advanced,"Hard, Medium",,pala-hack,8.3,7.75,8.75,,,,8.5,,,8.25,8.25,,,8.3,0,,,1,https://pala-hack.com/en/padel-rackets/vibora/vibora-black-mamba-elite-3k-20-2025/,Vibora Black Mamba Elite 3K 2.0 2025,0,,,0,,,0,,
racket-01271,Vibora Black Mamba Liquid Edition 2021,vibora,2021,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/vibora-black-mamba-liquid-edition-2021""}","[""Vibora Black Mamba Liquid Edition 2021""]",vibora-black-mamba-liquid-edition-2021,,,,,,,padelful,8.5,7.4,8.7,,,,8.3,,9.5,8.4,,,,,1,https://www.padelful.com/en/rackets/vibora-black-mamba-liquid-edition-2021,Vibora Black Mamba Liquid Edition 2021,0,,,0,,,0,,,0,,
racket-01836,Vibora Black Mamba Pro 2.0 2026,vibora,2026,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/vibora/vibora-black-mamba-pro-20-2026/""}","[""Vibora Black Mamba Pro 2.0 2026""]",vibora-black-mamba-pro-20-2026,Teardrop,Medium,Rough,Advanced,Medium,,pala-hack,8.85,,,,,,,,,,,,,,0,,,1,https://pala-hack.com/en/padel-rackets/vibora/vibora-black-mamba-pro-20-2026/,Vibora Black Mamba Pro 2.0 2026,0,,,0,,,0,,
racket-01850,Vibora Black Mamba Pro Black 2025,vibora,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/vibora/vibora-black-mamba-pro-black-2025/""}","[""Vibora Black Mamba Pro Black 2025""]",vibora-black-mamba-pro-black-2025,"Round, Teardrop",Medium,Rough,Advanced,Medium,,pala-hack,8.65,8.25,8.75,,,,9.0,,,9.25,8.25,,,8.65,0,,,1,https://pala-hack.com/en/padel-rackets/vibora/vibora-black-mamba-pro-black-2025/,Vibora Black Mamba Pro Black 2025,0,,,0,,,0,,
racket-01451,Vibora Boa Advance 2023,vibora,2023,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/vibora/vibora-boa-advance-2023/""}","[""Vibora Boa Advance 2023""]",vibora-boa-advance-2023,Round,Low,Smooth,Beginner,Soft,,pala-hack,7.7,7.0,8.5,,,,8.0,,,7.5,7.5,,,7.7,0,,,1,https://pala-hack.com/en/padel-rackets/vibora/vibora-boa-advance-2023/,Vibora Boa Advance 2023,0,,,0,,,0,,
racket-01281,Vibora King Cobra 2021,vibora,2021,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/vibora-king-cobra-2021""}","[""Vibora King Cobra 2021""]",vibora-king-cobra-2021,,,,,,,padelful,8.3,8.1,8.5,,,,8.4,,9.2,7.3,,,,,1,https://www.padelful.com/en/rackets/vibora-king-cobra-2021,Vibora King Cobra 2021,0,,,0,,,0,,,0,,
racket-01282,Vibora King Cobra Black 1K,vibora,,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/vibora-king-cobra-black-1k""}","[""Vibora King Cobra Black 1K""]",vibora-king-cobra-black-1k,,,,,,,padelful,8.8,9.5,8.5,,,,8.1,,9.5,8.2,,,,,1,https://www.padelful.com/en/rackets/vibora-king-cobra-black-1k,Vibora King Cobra Black 1K,0,,,0,,,0,,,0,,
racket-01283,Vibora King Cobra Classic Edition 2022,vibora,2022,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/vibora-king-cobra-classic-edition-2022""}","[""Vibora King Cobra Classic Edition 2022""]",vibora-king-cobra-classic-edition-2022,,,,,,,padelful,8.6,9.6,7.9,,,,8.4,,8.9,8.2,,,,,1,https://www.padelful.com/en/rackets/vibora-king-cobra-classic-edition-2022,Vibora King Cobra Classic Edition 2022,0,,,0,,,0,,,0,,
racket-01738,Vibora King Cobra Elite 24K 2.0 2025,vibora,2025,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/vibora/vibora-king-cobra-elite-24k-20-2025/""}","[""Vibora King Cobra Elite 24K 2.0 2025""]",vibora-king-cobra-elite-24k-20-2025,"Diamond, Teardrop",Medium,Rough,Advanced,Medium,,pala-hack,8.7,9.25,8.25,,,,8.5,,,8.25,9.25,,,8.7,0,,,1,https://pala-hack.com/en/padel-rackets/vibora/vibora-king-cobra-elite-24k-20-2025/,Vibora King Cobra Elite 24K 2.0 2025,0,,,0,,,0,,
racket-01285,Vibora King Cobra Elite 24K 2024,vibora,2024,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/vibora-king-cobra-elite-24k-2024""}","[""Vibora King Cobra Elite 24K 2024""]",vibora-king-cobra-elite-24k-2024,,,,,,,padelful,8.5,9.1,8.1,,,,7.8,,8.9,8.7,,,,,1,https://www.padelful.com/en/rackets/vibora-king-cobra-elite-24k-2024,Vibora King Cobra Elite 24K 2024,0,,,0,,,0,,,0,,
racket-01597,Vibora King Cobra Eltie 24K 2024,vibora,2024,1,1,pala-hack,"{""pala-hack"": ""https://pala-hack.com/en/padel-rackets/vibora/vibora-king-cobra-eltie-24k-2024/""}","[""Vibora King Cobra Eltie 24K 2024""]",vibora-king-cobra-eltie-24k-2024,Diamond,Medium,Smooth,Advanced,Medium,,pala-hack,8.3,8.75,7.75,,,,8.0,,,8.25,8.75,,,8.3,0,,,1,https://pala-hack.com/en/padel-rackets/vibora/vibora-king-cobra-eltie-24k-2024/,Vibora King Cobra Eltie 24K 2024,0,,,0,,,0,,
racket-01286,Vibora King Cobra Liquid Edition 2021,vibora,2021,1,1,padelful,"{""padelful"": ""https://www.padelful.com/en/rackets/vibora-king-cobra-liquid-edition-2021""}","[""Vibora King Cobra Liquid Edition 2021""]",vibora-king-cobra-liquid-edition-2021,,,,,,,padelful,8.5,9.4,7.8,,,,8.5,,8.5,8.2,,,,,1,https://www.padelful.com/en/rackets/vibora-king-cobra-liquid-edition-2021,Vibora King Cobra Liquid Edition 2021,0,,,0,,,0,,,0,,
